,OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,CurrencyCode,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Discount Applied,Unit Price,Unit Cost,totalcost,totalSales,Profit
1684,SO - 0001785,Distributor,WARE-PUJ1005,2018-10-27,2018-12-18,2018-12-26,2018-12-29,USD,22,5,300,1,8,0.15,1011.7,475.499,3803.992,6879.56,3075.568
1685,SO - 0001786,Distributor,WARE-MKL1006,2018-07-19,2018-12-18,2019-01-15,2019-01-24,USD,23,16,332,10,6,0.05,1159.1,915.689,5494.134,6606.869999999999,1112.735999999999
1686,SO - 0001787,Distributor,WARE-UHY1004,2018-07-19,2018-12-18,2019-11-01,2019-01-17,USD,22,48,228,40,3,0.05,1058.6,857.466,2572.398,3017.0099999999993,444.61199999999917
1687,SO - 0001788,Wholesale,WARE-MKL1006,2018-10-27,2018-12-18,2019-06-01,2019-10-01,USD,27,2,354,43,4,0.15,1869.3,766.413,3065.652,6355.62,3289.968
1688,SO - 0001789,Online,WARE-XYS1001,2018-10-27,2018-12-18,2019-01-13,2019-01-20,USD,18,47,55,35,5,0.4,1762.1,1409.68,7048.400000000001,5286.3,-1762.1000000000004
1689,SO - 0001790,Online,WARE-PUJ1005,2018-07-19,2018-12-18,2018-12-24,2018-12-25,USD,17,10,328,15,3,0.075,2492.4,1869.3,5607.9,6916.410000000001,1308.5100000000011
1690,SO - 0001791,Distributor,WARE-MKL1006,2018-07-19,2018-12-18,2019-09-01,2019-01-16,USD,20,12,347,40,7,0.075,3919.5,2038.14,14266.980000000001,25378.762500000004,11111.782500000003
1691,SO - 0001792,Distributor,WARE-NMK1003,2018-10-27,2018-12-18,2019-09-01,2019-12-01,USD,21,31,141,7,1,0.075,2519.2,1007.68,1007.68,2330.2599999999998,1322.58
1692,SO - 0001793,Wholesale,WARE-MKL1006,2018-10-27,2018-12-18,2019-01-01,2019-06-01,USD,26,10,358,25,3,0.3,3872.6,3252.984,9758.952,8132.459999999999,-1626.4920000000002
1693,SO - 0001794,In-Store,WARE-NMK1003,2018-07-19,2018-12-19,2019-07-01,2019-01-13,USD,8,32,148,38,2,0.075,1855.9,1354.807,2709.614,3433.4150000000004,723.8010000000004
1694,SO - 0001795,In-Store,WARE-UHY1004,2018-07-19,2018-12-19,2018-12-30,2019-06-01,USD,6,26,253,4,1,0.05,4006.6,3205.28,3205.28,3806.2699999999995,600.9899999999993
1695,SO - 0001796,Online,WARE-UHY1004,2018-07-19,2018-12-19,2018-12-26,2018-12-28,USD,18,13,211,31,7,0.1,1721.9,1360.301,9522.107,10847.970000000001,1325.8630000000012
1696,SO - 0001797,In-Store,WARE-NMK1003,2018-07-19,2018-12-19,2019-06-01,2019-01-13,USD,5,6,140,26,2,0.05,1038.5,726.95,1453.9,1973.1499999999999,519.2499999999998
1697,SO - 0001798,Wholesale,WARE-NMK1003,2018-07-19,2018-12-19,2019-10-01,2019-12-01,USD,26,35,181,11,6,0.2,241.2,108.54,651.24,1157.76,506.52
1698,SO - 0001799,Online,WARE-PUJ1005,2018-10-27,2018-12-19,2019-05-01,2019-06-01,USD,17,8,274,30,1,0.05,1051.9,673.216,673.216,999.3050000000001,326.08900000000006
1699,SO - 0001800,Distributor,WARE-UHY1004,2018-10-27,2018-12-19,2019-09-01,2019-01-17,USD,25,9,247,37,8,0.075,180.9,130.248,1041.984,1338.66,296.67600000000016
1700,SO - 0001801,Online,WARE-NMK1003,2018-07-19,2018-12-20,2019-05-01,2019-01-15,USD,18,2,192,12,6,0.05,268.0,219.76,1318.56,1527.6,209.03999999999996
1701,SO - 0001802,In-Store,WARE-XYS1001,2018-07-19,2018-12-20,2019-04-01,2019-10-01,USD,5,9,2,13,1,0.2,1159.1,533.186,533.186,927.28,394.09399999999994
1702,SO - 0001803,In-Store,WARE-UHY1004,2018-10-27,2018-12-20,2019-08-01,2019-01-15,USD,4,12,239,14,6,0.05,951.4,551.812,3310.8720000000003,5422.98,2112.1079999999993
1703,SO - 0001804,Online,WARE-PUJ1005,2018-10-27,2018-12-20,2018-12-24,2019-02-01,USD,18,25,327,29,5,0.05,4006.6,2644.356,13221.78,19031.35,5809.569999999998
1704,SO - 0001805,Online,WARE-NMK1003,2018-07-19,2018-12-20,2019-10-01,2019-01-15,USD,19,33,122,25,7,0.075,5648.1,2372.202,16605.414,36571.4475,19966.0335
1705,SO - 0001806,Online,WARE-NMK1003,2018-07-19,2018-12-20,2019-01-13,2019-01-23,USD,17,37,168,14,5,0.05,3926.2,3219.484,16097.42,18649.45,2552.0300000000007
1706,SO - 0001807,Online,WARE-MKL1006,2018-10-27,2018-12-20,2019-04-01,2019-07-01,USD,15,24,333,41,8,0.075,5326.5,4207.935,33663.48,39416.1,5752.619999999995
1707,SO - 0001808,Distributor,WARE-NMK1003,2018-07-19,2018-12-20,2019-04-01,2019-12-01,USD,23,17,193,17,5,0.075,5467.2,2241.552,11207.76,25285.8,14078.039999999999
1708,SO - 0001809,In-Store,WARE-NMK1003,2018-10-27,2018-12-20,2018-12-23,2018-12-29,USD,6,37,171,8,8,0.075,2546.0,1654.9,13239.2,18840.4,5601.200000000001
1709,SO - 0001810,In-Store,WARE-NBV1002,2018-07-19,2018-12-20,2019-01-14,2019-01-17,USD,1,50,70,5,5,0.05,1072.0,889.76,4448.8,5092.0,643.1999999999998
1710,SO - 0001811,Online,WARE-UHY1004,2018-10-27,2018-12-20,2018-12-29,2019-02-01,USD,15,24,208,30,7,0.075,1112.2,611.71,4281.97,7201.495000000001,2919.5250000000005
1711,SO - 0001812,In-Store,WARE-NBV1002,2018-07-19,2018-12-20,2019-01-13,2019-01-22,USD,9,10,87,33,3,0.1,2780.5,1390.25,4170.75,7507.35,3336.6000000000004
1712,SO - 0001813,Online,WARE-NMK1003,2018-07-19,2018-12-20,2019-11-01,2019-01-19,USD,12,39,189,16,3,0.05,2646.5,1534.97,4604.91,7542.525,2937.615
1713,SO - 0001814,In-Store,WARE-PUJ1005,2018-07-19,2018-12-21,2019-05-01,2019-01-13,USD,9,10,273,6,5,0.15,214.4,135.072,675.36,911.2,235.84000000000003
1714,SO - 0001815,Distributor,WARE-XYS1001,2018-07-19,2018-12-21,2018-12-29,2018-12-31,USD,22,8,20,8,7,0.1,1125.6,821.688,5751.816,7091.28,1339.464
1715,SO - 0001816,In-Store,WARE-UHY1004,2018-07-19,2018-12-21,2019-01-15,2019-01-24,USD,6,32,204,27,7,0.05,1842.5,737.0,5159.0,12252.625,7093.625
1716,SO - 0001817,Wholesale,WARE-NMK1003,2018-10-27,2018-12-21,2018-12-29,2019-06-01,USD,27,12,165,30,5,0.15,1125.6,562.8,2814.0,4783.799999999999,1969.7999999999993
1717,SO - 0001818,In-Store,WARE-NMK1003,2018-10-27,2018-12-21,2019-05-01,2019-01-14,USD,11,42,190,33,8,0.15,6224.3,4170.281,33362.248,42325.24,8962.991999999998
1718,SO - 0001819,In-Store,WARE-NMK1003,2018-07-19,2018-12-21,2018-12-25,2019-04-01,USD,1,24,94,12,6,0.05,2224.4,1801.764,10810.583999999999,12679.079999999998,1868.4959999999992
1719,SO - 0001820,In-Store,WARE-UHY1004,2018-07-19,2018-12-21,2019-01-01,2019-04-01,USD,11,6,238,3,4,0.2,1192.6,739.412,2957.648,3816.3199999999997,858.6719999999996
1720,SO - 0001821,Wholesale,WARE-NMK1003,2018-10-27,2018-12-21,2019-01-14,2019-01-20,USD,26,36,122,7,2,0.075,6097.0,2926.56,5853.12,11279.45,5426.330000000001
1721,SO - 0001822,In-Store,WARE-UHY1004,2018-07-19,2018-12-21,2019-01-17,2019-01-23,USD,7,42,235,30,6,0.075,1031.8,866.712,5200.272,5726.49,526.2179999999998
1722,SO - 0001823,Online,WARE-PUJ1005,2018-07-19,2018-12-21,2019-09-01,2019-12-01,USD,13,18,306,15,1,0.05,2425.4,1358.224,1358.224,2304.13,945.9060000000002
1723,SO - 0001824,In-Store,WARE-NMK1003,2018-10-27,2018-12-21,2019-05-01,2019-09-01,USD,10,9,123,27,4,0.075,1031.8,691.306,2765.224,3817.66,1052.4359999999997
1724,SO - 0001825,Online,WARE-NMK1003,2018-07-19,2018-12-21,2019-01-15,2019-01-20,USD,17,35,96,40,8,0.2,897.8,619.482,4955.856,5745.92,790.0640000000003
1725,SO - 0001826,Online,WARE-XYS1001,2018-07-19,2018-12-22,2019-05-01,2019-07-01,USD,17,33,46,3,5,0.05,2458.9,1524.518,7622.59,11679.775,4057.1849999999995
1726,SO - 0001827,In-Store,WARE-PUJ1005,2018-07-19,2018-12-22,2019-01-15,2019-01-21,USD,9,45,297,35,1,0.1,2358.4,1320.704,1320.704,2122.56,801.856
1727,SO - 0001828,In-Store,WARE-NMK1003,2018-10-27,2018-12-22,2019-01-13,2019-01-16,USD,9,41,132,19,2,0.1,1788.9,840.783,1681.566,3220.0200000000004,1538.4540000000004
1728,SO - 0001829,In-Store,WARE-UHY1004,2018-10-27,2018-12-22,2018-12-29,2019-02-01,USD,7,12,213,12,2,0.1,3912.8,2347.68,4695.36,7043.040000000001,2347.680000000001
1729,SO - 0001830,In-Store,WARE-NMK1003,2018-10-27,2018-12-22,2019-04-01,2019-10-01,USD,12,45,94,23,8,0.05,6143.9,4362.169,34897.352,46693.63999999999,11796.287999999993
1730,SO - 0001831,Wholesale,WARE-NMK1003,2018-07-19,2018-12-22,2019-01-19,2019-01-22,USD,26,42,147,39,2,0.05,2827.4,1272.33,2544.66,5372.0599999999995,2827.3999999999996
1731,SO - 0001832,Online,WARE-PUJ1005,2018-07-19,2018-12-22,2019-07-01,2019-10-01,USD,14,7,327,15,3,0.2,1058.6,455.198,1365.594,2540.64,1175.0459999999998
1732,SO - 0001833,Distributor,WARE-NMK1003,2018-10-27,2018-12-22,2019-01-19,2019-01-26,USD,25,5,121,14,7,0.075,1065.3,564.609,3952.2630000000004,6897.8175,2945.5544999999997
1733,SO - 0001834,In-Store,WARE-NBV1002,2018-10-27,2018-12-23,2019-01-16,2019-01-26,USD,1,5,83,8,6,0.075,1112.2,734.052,4404.312,6172.710000000001,1768.398000000001
1734,SO - 0001835,Online,WARE-XYS1001,2018-10-27,2018-12-23,2019-04-01,2019-05-01,USD,19,13,30,30,7,0.15,3832.4,2184.468,15291.275999999998,22802.78,7511.504000000001
1735,SO - 0001836,Distributor,WARE-NMK1003,2018-10-27,2018-12-23,2019-05-01,2019-12-01,USD,22,12,112,29,3,0.4,857.6,626.048,1878.144,1543.6799999999998,-334.46400000000017
1736,SO - 0001837,Distributor,WARE-MKL1006,2018-10-27,2018-12-23,2018-12-28,2019-04-01,USD,23,4,347,23,7,0.1,5460.5,3003.275,21022.925,34401.15,13378.225000000002
1737,SO - 0001838,In-Store,WARE-XYS1001,2018-10-27,2018-12-23,2019-01-17,2019-01-22,USD,7,30,12,29,8,0.15,2566.1,1950.236,15601.888,17449.48,1847.5919999999987
1738,SO - 0001839,Online,WARE-MKL1006,2018-07-19,2018-12-23,2019-01-01,2019-05-01,USD,13,25,342,18,5,0.15,2653.2,1193.94,5969.700000000001,11276.099999999999,5306.399999999998
1739,SO - 0001840,Online,WARE-NBV1002,2018-10-27,2018-12-23,2019-01-19,2019-01-20,USD,13,15,72,10,2,0.075,884.4,636.768,1273.536,1636.14,362.60400000000004
1740,SO - 0001841,Wholesale,WARE-NBV1002,2018-10-27,2018-12-23,2019-02-01,2019-05-01,USD,26,31,82,14,7,0.075,3805.6,1598.352,11188.464,24641.260000000002,13452.796000000002
1741,SO - 0001842,Distributor,WARE-UHY1004,2018-10-27,2018-12-23,2019-01-18,2019-01-22,USD,22,1,226,25,8,0.2,1152.4,887.348,7098.784,7375.360000000001,276.57600000000093
1742,SO - 0001843,In-Store,WARE-NBV1002,2018-07-19,2018-12-23,2019-11-01,2019-01-20,USD,11,23,71,43,3,0.075,3832.4,2567.708,7703.124,10634.91,2931.786
1743,SO - 0001844,In-Store,WARE-UHY1004,2018-10-27,2018-12-23,2018-12-25,2019-02-01,USD,9,5,232,11,4,0.05,871.0,661.96,2647.84,3309.7999999999997,661.9599999999996
1744,SO - 0001845,Online,WARE-NMK1003,2018-07-19,2018-12-23,2019-01-14,2019-01-23,USD,19,27,186,37,4,0.05,1809.0,1139.67,4558.68,6874.2,2315.5199999999995
1745,SO - 0001846,In-Store,WARE-NMK1003,2018-10-27,2018-12-23,2019-09-01,2019-12-01,USD,1,30,90,34,5,0.075,1969.8,1378.86,6894.299999999999,9110.325,2216.0250000000015
1746,SO - 0001847,Online,WARE-XYS1001,2018-10-27,2018-12-23,2019-03-01,2019-09-01,USD,17,46,42,20,5,0.05,1038.5,716.565,3582.8250000000003,4932.875,1350.0499999999997
1747,SO - 0001848,Wholesale,WARE-UHY1004,2018-07-19,2018-12-23,2019-11-01,2019-01-21,USD,28,25,250,26,6,0.075,3651.5,1606.66,9639.960000000001,20265.825,10625.865
1748,SO - 0001849,Distributor,WARE-XYS1001,2018-07-19,2018-12-23,2019-01-17,2019-01-21,USD,24,13,56,25,8,0.05,1949.7,1306.299,10450.392,14817.72,4367.3279999999995
1749,SO - 0001850,Wholesale,WARE-NBV1002,2018-07-19,2018-12-23,2019-01-13,2019-01-19,USD,28,50,62,31,8,0.05,991.6,694.12,5552.96,7536.16,1983.1999999999998
1750,SO - 0001851,Online,WARE-XYS1001,2018-10-27,2018-12-24,2018-12-27,2018-12-29,USD,12,17,9,25,8,0.075,2740.3,1205.732,9645.856,20278.22,10632.364000000001
1751,SO - 0001852,Online,WARE-NBV1002,2018-10-27,2018-12-24,2019-07-01,2019-12-01,USD,17,23,65,42,6,0.075,1902.8,1255.848,7535.088,10560.54,3025.452000000001
1752,SO - 0001853,In-Store,WARE-NBV1002,2018-07-19,2018-12-24,2019-01-18,2019-01-26,USD,2,47,84,33,2,0.1,2365.1,1773.825,3547.65,4257.18,709.5300000000002
1753,SO - 0001854,Online,WARE-NMK1003,2018-07-19,2018-12-24,2019-03-01,2019-05-01,USD,13,23,180,37,8,0.075,1051.9,662.697,5301.576,7784.060000000001,2482.4840000000013
1754,SO - 0001855,Distributor,WARE-UHY1004,2018-10-27,2018-12-24,2019-12-01,2019-01-18,USD,22,39,241,25,5,0.1,2860.9,2031.239,10156.195,12874.05,2717.8549999999996
1755,SO - 0001856,Online,WARE-PUJ1005,2018-07-19,2018-12-24,2019-12-01,2019-01-16,USD,12,7,269,46,5,0.075,5835.7,4201.704,21008.519999999997,26990.1125,5981.5925000000025
1756,SO - 0001857,In-Store,WARE-NMK1003,2018-07-19,2018-12-24,2019-01-16,2019-01-18,USD,5,12,171,23,1,0.05,1152.4,944.968,944.968,1094.78,149.812
1757,SO - 0001858,Online,WARE-NMK1003,2018-07-19,2018-12-25,2019-10-01,2019-01-14,USD,15,41,120,27,3,0.075,897.8,619.482,1858.446,2491.395,632.9490000000001
1758,SO - 0001859,Distributor,WARE-PUJ1005,2018-07-19,2018-12-25,2019-01-17,2019-01-22,USD,22,5,269,42,5,0.15,1112.2,912.004,4560.02,4726.85,166.82999999999993
1759,SO - 0001860,In-Store,WARE-MKL1006,2018-10-27,2018-12-25,2019-01-21,2019-01-31,USD,5,12,365,44,1,0.05,3825.7,2333.677,2333.677,3634.4149999999995,1300.7379999999994
1760,SO - 0001861,Wholesale,WARE-NMK1003,2018-10-27,2018-12-25,2019-01-01,2019-09-01,USD,28,3,172,37,4,0.05,1963.1,1217.122,4868.488,7459.78,2591.2919999999995
1761,SO - 0001862,In-Store,WARE-NBV1002,2018-07-19,2018-12-25,2019-01-15,2019-01-20,USD,5,12,70,23,6,0.05,2365.1,1750.174,10501.044,13481.07,2980.026
1762,SO - 0001863,Online,WARE-PUJ1005,2018-10-27,2018-12-25,2019-12-01,2019-01-18,USD,19,20,286,1,3,0.05,958.1,584.441,1753.323,2730.585,977.262
1763,SO - 0001864,In-Store,WARE-NBV1002,2018-07-19,2018-12-25,2019-01-01,2019-07-01,USD,4,36,67,3,3,0.05,1855.9,1132.099,3396.2969999999996,5289.3150000000005,1893.018000000001
1764,SO - 0001865,In-Store,WARE-XYS1001,2018-07-19,2018-12-25,2019-01-20,2019-01-22,USD,12,30,58,46,5,0.05,1708.5,1349.715,6748.575,8115.374999999999,1366.7999999999993
1765,SO - 0001866,In-Store,WARE-UHY1004,2018-10-27,2018-12-25,2018-12-30,2019-04-01,USD,10,45,230,16,7,0.075,2586.2,1862.064,13034.448,16745.645,3711.197
1766,SO - 0001867,Wholesale,WARE-NBV1002,2018-10-27,2018-12-25,2019-12-01,2019-01-17,USD,28,40,84,16,2,0.1,2566.1,1693.626,3387.252,4618.98,1231.7279999999996
1767,SO - 0001868,Distributor,WARE-PUJ1005,2018-10-27,2018-12-25,2018-12-29,2019-01-01,USD,23,32,306,36,3,0.075,3202.6,1985.612,5956.836,8887.215,2930.379
1768,SO - 0001869,Online,WARE-NMK1003,2018-10-27,2018-12-26,2019-09-01,2019-01-16,USD,17,37,175,10,2,0.075,6545.9,2749.278,5498.556,12109.914999999999,6611.3589999999995
1769,SO - 0001870,In-Store,WARE-XYS1001,2018-10-27,2018-12-26,2019-10-01,2019-01-16,USD,4,49,39,41,4,0.15,5226.0,3396.9,13587.6,17768.399999999998,4180.799999999997
1770,SO - 0001871,Distributor,WARE-PUJ1005,2018-07-19,2018-12-26,2019-02-01,2019-07-01,USD,25,14,264,20,8,0.4,904.5,732.645,5861.16,4341.599999999999,-1519.5600000000004
1771,SO - 0001872,Distributor,WARE-PUJ1005,2018-10-27,2018-12-26,2019-01-23,2019-01-31,USD,25,16,302,36,5,0.05,2237.8,1029.388,5146.94,10629.55,5482.61
1772,SO - 0001873,Online,WARE-NMK1003,2018-07-19,2018-12-26,2019-01-21,2019-01-26,USD,16,30,130,30,5,0.075,1072.0,707.52,3537.6,4958.0,1420.4
1773,SO - 0001874,In-Store,WARE-NBV1002,2018-07-19,2018-12-26,2019-01-19,2019-01-24,USD,3,48,62,25,3,0.1,1092.1,884.601,2653.803,2948.67,294.8670000000002
1774,SO - 0001875,Distributor,WARE-UHY1004,2018-07-19,2018-12-26,2019-01-13,2019-01-22,USD,21,48,256,32,2,0.1,3825.7,2333.677,4667.354,6886.26,2218.906
1775,SO - 0001876,In-Store,WARE-UHY1004,2018-10-27,2018-12-26,2018-12-31,2019-04-01,USD,2,36,236,24,6,0.1,214.4,165.088,990.528,1157.76,167.23199999999997
1776,SO - 0001877,Distributor,WARE-PUJ1005,2018-10-27,2018-12-26,2019-03-01,2019-01-13,USD,23,17,328,11,3,0.15,6566.0,4202.24,12606.72,16743.3,4136.58
1777,SO - 0001878,In-Store,WARE-PUJ1005,2018-10-27,2018-12-26,2019-12-01,2019-01-14,USD,6,6,299,31,6,0.075,1835.8,1083.122,6498.732,10188.69,3689.9580000000005
1778,SO - 0001879,In-Store,WARE-NBV1002,2018-07-19,2018-12-26,2019-08-01,2019-01-16,USD,7,26,84,45,2,0.15,2432.1,1021.482,2042.964,4134.57,2091.6059999999998
1779,SO - 0001880,Online,WARE-MKL1006,2018-07-19,2018-12-27,2019-12-01,2019-01-18,USD,17,5,330,43,8,0.075,1876.0,1519.56,12156.48,13882.400000000001,1725.920000000002
1780,SO - 0001881,Online,WARE-PUJ1005,2018-10-27,2018-12-27,2019-01-21,2019-01-31,USD,14,15,305,22,5,0.05,1011.7,424.914,2124.5699999999997,4805.575,2681.005
1781,SO - 0001882,Online,WARE-XYS1001,2018-07-19,2018-12-27,2019-01-23,2019-01-28,USD,15,18,51,34,4,0.05,1038.5,768.49,3073.96,3946.2999999999997,872.3399999999997
1782,SO - 0001883,In-Store,WARE-XYS1001,2018-07-19,2018-12-27,2019-01-18,2019-01-23,USD,8,46,32,32,7,0.05,958.1,613.184,4292.288,6371.365,2079.077
1783,SO - 0001884,Distributor,WARE-XYS1001,2018-10-27,2018-12-27,2019-01-16,2019-01-20,USD,21,43,31,16,2,0.3,2445.5,1222.75,2445.5,3423.7,978.1999999999998
1784,SO - 0001885,Online,WARE-NMK1003,2018-10-27,2018-12-27,2019-01-13,2019-01-16,USD,18,11,90,31,5,0.1,3899.4,3275.496,16377.48,17547.3,1169.8199999999997
1785,SO - 0001886,Online,WARE-NBV1002,2018-10-27,2018-12-27,2019-01-14,2019-01-21,USD,18,4,83,43,5,0.075,1005.0,653.25,3266.25,4648.125,1381.875
1786,SO - 0001887,Online,WARE-XYS1001,2018-07-19,2018-12-27,2019-03-01,2019-08-01,USD,14,19,27,2,5,0.05,1775.5,1349.38,6746.900000000001,8433.625,1686.7249999999995
1787,SO - 0001888,Online,WARE-UHY1004,2018-10-27,2018-12-27,2019-10-01,2019-01-15,USD,18,39,221,36,6,0.15,1125.6,855.456,5132.736,5740.5599999999995,607.8239999999996
1788,SO - 0001889,Online,WARE-NMK1003,2018-10-27,2018-12-28,2019-01-20,2019-01-27,USD,17,49,184,11,2,0.05,1098.8,747.184,1494.368,2087.72,593.3519999999999
1789,SO - 0001890,Wholesale,WARE-NMK1003,2018-10-27,2018-12-28,2019-10-01,2019-12-01,USD,28,33,109,47,5,0.05,1936.3,1490.951,7454.755,9197.425,1742.6699999999992
1790,SO - 0001891,Distributor,WARE-UHY1004,2018-07-19,2018-12-28,2019-07-01,2019-01-13,USD,24,24,223,25,3,0.075,3926.2,2669.816,8009.447999999999,10895.205,2885.7570000000005
1791,SO - 0001892,In-Store,WARE-XYS1001,2018-10-27,2018-12-28,2019-01-14,2019-01-18,USD,11,14,6,8,7,0.075,3155.7,2240.547,15683.829,20433.1575,4749.328500000001
1792,SO - 0001893,Wholesale,WARE-NMK1003,2018-10-27,2018-12-28,2018-12-30,2019-06-01,USD,26,12,167,20,8,0.075,3999.9,1679.958,13439.664,29599.260000000002,16159.596000000001
1793,SO - 0001894,Online,WARE-XYS1001,2018-10-27,2018-12-28,2019-01-18,2019-01-23,USD,18,37,31,19,2,0.075,1092.1,666.181,1332.362,2020.385,688.0229999999999
1794,SO - 0001895,Online,WARE-NMK1003,2018-10-27,2018-12-29,2019-01-14,2019-01-21,USD,18,38,199,37,4,0.15,1005.0,442.2,1768.8,3417.0,1648.2
1795,SO - 0001896,In-Store,WARE-UHY1004,2018-07-19,2018-12-29,2019-01-24,2019-01-26,USD,11,9,213,19,3,0.05,254.6,134.938,404.81399999999996,725.6099999999999,320.79599999999994
1796,SO - 0001897,In-Store,WARE-MKL1006,2018-10-27,2018-12-29,2019-01-21,2019-01-28,USD,6,36,336,5,2,0.05,897.8,520.724,1041.448,1705.82,664.3719999999998
1797,SO - 0001898,In-Store,WARE-NMK1003,2018-07-19,2018-12-29,2019-01-22,2019-01-24,USD,3,8,179,23,4,0.05,1748.7,821.889,3287.556,6645.0599999999995,3357.5039999999995
1798,SO - 0001899,In-Store,WARE-NMK1003,2018-10-27,2018-12-29,2019-01-01,2019-05-01,USD,12,14,89,20,4,0.075,1105.5,442.2,1768.8,4090.3500000000004,2321.55
1799,SO - 0001900,Distributor,WARE-MKL1006,2018-07-19,2018-12-29,2019-03-01,2019-11-01,USD,25,25,367,47,6,0.1,5842.4,4323.376,25940.256,31548.96,5608.703999999998
1800,SO - 0001901,Online,WARE-NMK1003,2018-10-27,2018-12-29,2019-01-20,2019-01-26,USD,17,16,123,46,7,0.075,1179.2,754.688,5282.816,7635.32,2352.504
1801,SO - 0001902,Online,WARE-NMK1003,2018-07-19,2018-12-29,2019-05-01,2019-12-01,USD,19,45,166,8,4,0.2,2579.5,1496.11,5984.44,8254.4,2269.96
1802,SO - 0001903,Online,WARE-MKL1006,2018-10-27,2018-12-29,2019-12-01,2019-01-22,USD,16,34,341,25,3,0.075,924.6,656.466,1969.3980000000001,2565.7650000000003,596.3670000000002
1803,SO - 0001904,Distributor,WARE-NMK1003,2018-07-19,2018-12-29,2019-01-21,2019-01-25,USD,22,33,162,18,3,0.075,3979.8,2905.254,8715.761999999999,11043.945000000002,2328.1830000000027
1804,SO - 0001905,In-Store,WARE-PUJ1005,2018-10-27,2018-12-29,2019-01-19,2019-01-25,USD,3,43,282,47,4,0.05,2626.4,2101.12,8404.48,9980.32,1575.8400000000001
1805,SO - 0001906,Wholesale,WARE-XYS1001,2018-10-27,2018-12-29,2019-01-14,2019-01-15,USD,27,17,46,37,3,0.075,1293.1,1021.549,3064.647,3588.3525,523.7055
1806,SO - 0001907,Distributor,WARE-NBV1002,2018-07-19,2018-12-29,2019-01-21,2019-01-30,USD,25,18,86,46,8,0.1,1132.3,962.455,7699.64,8152.5599999999995,452.91999999999916
1807,SO - 0001908,Distributor,WARE-PUJ1005,2018-10-27,2018-12-29,2019-01-17,2019-01-18,USD,22,44,295,21,2,0.1,670.0,321.6,643.2,1206.0,562.8
1808,SO - 0001909,In-Store,WARE-XYS1001,2018-07-19,2018-12-30,2019-01-14,2019-01-23,USD,11,42,30,43,7,0.1,6539.2,4708.224,32957.568,41196.96,8239.392
1809,SO - 0001910,In-Store,WARE-NBV1002,2018-10-27,2018-12-30,2019-05-01,2019-11-01,USD,8,42,83,4,1,0.1,3256.2,2637.522,2637.522,2930.58,293.058
1810,SO - 0001911,Online,WARE-XYS1001,2018-07-19,2018-12-30,2019-01-13,2019-01-16,USD,13,43,19,15,1,0.1,2579.5,1625.085,1625.085,2321.55,696.4650000000001
1811,SO - 0001912,Online,WARE-NBV1002,2018-07-19,2018-12-30,2019-01-13,2019-01-14,USD,20,36,87,5,8,0.05,3852.5,2966.425,23731.4,29279.0,5547.5999999999985
1812,SO - 0001913,Wholesale,WARE-NMK1003,2018-07-19,2018-12-30,2019-01-15,2019-01-20,USD,27,26,145,11,8,0.15,924.6,527.022,4216.176,6287.28,2071.1039999999994
1813,SO - 0001914,Wholesale,WARE-UHY1004,2018-10-27,2018-12-30,2019-01-20,2019-01-24,USD,26,20,260,27,3,0.05,3906.1,2421.782,7265.3460000000005,11132.384999999998,3867.038999999998
1814,SO - 0001915,Distributor,WARE-UHY1004,2018-10-27,2018-12-30,2019-10-01,2019-01-13,USD,23,33,218,35,1,0.1,254.6,129.846,129.846,229.14,99.29399999999998
1815,SO - 0001916,Wholesale,WARE-MKL1006,2018-10-27,2018-12-30,2019-01-23,2019-01-27,USD,28,6,330,15,2,0.075,1072.0,589.6,1179.2,1983.2,804.0
1816,SO - 0001917,In-Store,WARE-PUJ1005,2018-10-27,2018-12-30,2019-01-15,2019-01-18,USD,5,12,291,16,2,0.15,2653.2,1061.28,2122.56,4510.44,2387.8799999999997
1817,SO - 0001918,In-Store,WARE-UHY1004,2018-10-27,2018-12-30,2019-06-01,2019-09-01,USD,5,39,232,9,6,0.075,3564.4,1817.844,10907.064,19782.420000000002,8875.356000000002
1818,SO - 0001919,In-Store,WARE-PUJ1005,2018-10-27,2018-12-30,2019-04-01,2019-08-01,USD,10,4,271,17,8,0.4,1078.7,517.776,4142.208,5177.76,1035.5520000000006
1819,SO - 0001920,Online,WARE-MKL1006,2018-07-19,2018-12-30,2019-04-01,2019-05-01,USD,17,19,358,15,4,0.05,6224.3,3112.15,12448.6,23652.34,11203.74
1820,SO - 0001921,Wholesale,WARE-NMK1003,2018-07-19,2018-12-30,2019-09-01,2019-01-15,USD,28,2,99,42,6,0.1,1326.6,822.492,4934.951999999999,7163.64,2228.688000000001
1821,SO - 0001922,Wholesale,WARE-NMK1003,2018-07-19,2018-12-30,2019-01-20,2019-01-24,USD,26,36,115,47,8,0.1,221.1,159.192,1273.536,1591.92,318.384
1822,SO - 0001923,Distributor,WARE-UHY1004,2018-07-19,2018-12-30,2019-08-01,2019-01-17,USD,24,25,219,35,8,0.05,6344.9,3806.94,30455.52,48221.24,17765.719999999998
